X,Y,AREA,PERIMETER,REGIO_S_,REGIO_S_ID,RES_NO_IND,RES_DE_IND,RES_CO_REG,RES_NM_REG,RES_CO_REF,RES_CO_VER
-63.7632871852942,54.6982514414882,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7640634102005,54.6972207680042,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7614760355013,54.6935662928276,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.762149548277,54.6925948080874,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7616665661987,54.6912165708128,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7605039506916,54.6898930154043,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7570515620451,54.6891353831044,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7542959971925,54.6886115098357,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7548681328276,54.6881260024431,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7574900808489,54.6876284276538,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7587357428771,54.6871410253977,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7622785639642,54.687240551971,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7658299141863,54.6875132625804,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7680281044452,54.6884144346794,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.769877537553,54.6893552133525,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7737361204374,54.6887330200933,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7757826742234,54.6878140772021,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7757700119751,54.6869702673268,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.773803971112,54.6855428462111,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7706939781664,54.6845361151281,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7726265813036,54.683793390805,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7754565970017,54.6829953856384,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7762501123539,54.6822089665832,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.775080665838,54.6810771825854,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7717376485824,54.679652493502,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7694355400469,54.6781578045763,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7670132912114,54.6774487665903,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7665533174333,54.676669834331,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7665075266034,54.6747453157392,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7684279167391,54.6732863711329,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.767937598443,54.6725062767445,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7656448388893,54.6716203675285,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7627761018674,54.6708574680339,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7613748212649,54.6694161380196,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7609021743982,54.6686354237023,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7590630898312,54.668165764573,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7563404120645,54.6688500923825,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7545233974325,54.6698229902131,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7535054303436,54.6698292527022,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7522206901859,54.6686283794701,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7505016548643,54.6688790536975,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7479089724771,54.6697954621089,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7460973147615,54.6705866495692,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7426610295399,54.6702546222472,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7407183677216,54.6706871754221,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7381751539496,54.6696736456116,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7379539265161,54.6690212148386,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7394062254301,54.6676809575451,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7393718758991,54.6664827611103,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7385480739146,54.6652174595914,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7346260443838,54.6636783847681,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7289864705633,54.6613025559043,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.72454115037,54.6614561432124,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7235227005543,54.6613358776245,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7251966025643,54.6595864592471,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7234806819561,54.6588672359127,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7234612308516,54.6582049077289,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7255902500399,54.6560198697176,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7265791419789,54.6540898673104,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7281441741809,54.6519208226028,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7238935838344,54.6513382464202,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7189649984796,54.6491977316662,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7189481115365,54.6481175880524,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7199290569944,54.646125451039,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7194341768962,54.6443197260118,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7174698945966,54.6426463476354,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7144631107024,54.6409160247356,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7154897026424,54.6398865020471,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7156862467778,54.6383159218068,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7140497491247,54.6371816900406,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7134823541806,54.6362897297493,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7153883944626,54.6345229466896,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.714568432134,54.6340466666015,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7116141444064,54.6341856318619,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7094511047559,54.6339563274294,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7112272072326,54.6317136067684,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7099247764842,54.6298574653505,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7113683384937,54.6273833830361,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7120291962509,54.6259949829576,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7108712618915,54.6242454646557,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7094629265879,54.6226301238834,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7103678803473,54.6218408552802,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7118568992668,54.6220793148713,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7150598895495,54.6230207123269,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7180323818241,54.6229998218378,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.719999919605,54.6243728796208,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7232136377716,54.6249596834401,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7271970974979,54.6241533203075,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7297157274254,54.6252218236413,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7320164612365,54.6257452451503,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7342813450774,54.6251991089471,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7364086805844,54.6235580251783,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7382494188714,54.6237289591619,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.74141095522,54.6234067507132,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7436046216284,54.6241808524451,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.745117262907,54.6255624168937,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7464863660215,54.6260331733054,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7495628110837,54.6261884956948,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7516509987037,54.6272020425729,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7521102381113,54.6282272523099,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7535003761848,54.62851566707,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7555279062417,54.628140541034,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7566899564173,54.6289200943471,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7575484341602,54.6313835212006,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7580386347259,54.6332431579845,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.760095127079,54.6331682836542,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.762039351625,54.6335233640758,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7649217579568,54.6352489608643,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7686743555453,54.6351116131447,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.770184554047,54.6357049140088,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7704386355579,54.6369115278284,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7750129886343,54.6377763941417,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7781020199149,54.6376953615894,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7792148316008,54.6368492127022,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7805872612451,54.6364750756174,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7818709660579,54.6375493950269,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7829099472737,54.6384413660563,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7860138269907,54.6398756886472,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7896870490677,54.6409946096567,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7900505574296,54.6417798835245,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7919945498522,54.6420082079284,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7933903994333,54.6430765714212,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.79443324939,54.6436693688685,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.7987708539435,54.6444245261925,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8015508647752,54.645555690206,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8032942594304,54.646864420363,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8046585335356,54.6475236577715,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8076300823505,54.6469664877877,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8107303433478,54.6474834456518,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8133628755082,54.6486718313547,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8150758910372,54.6481739190043,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8147043808603,54.6464920991297,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8147588623261,54.64420029886,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8122331380965,54.642897323465,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8148207966623,54.6417269857788,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8152460438154,54.6396209724145,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8139456786237,54.6377043447444,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8155327513554,54.6370842410058,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8165667045334,54.6376222234078,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8185340596409,54.6388761306115,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.820377493351,54.6395900160978,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8251647665723,54.6391367557217,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8291598530145,54.6385081006904,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8316732457419,54.6386664893793,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8316442920154,54.6378220848861,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8301425036093,54.6364509675688,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8293143644039,54.6351861671723,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8269902535969,54.6337560460419,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8270952443489,54.6325543936677,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.826263210365,54.6314800451385,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.828185336059,54.6303738391294,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8283986197616,54.6291762923748,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8289629793033,54.6287444783692,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8317206931955,54.6295105529761,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8336591323599,54.6299198166126,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8367484910023,54.6299635978276,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8388849111438,54.6290383041486,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8396560333379,54.6271725692972,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8410967377335,54.6253498357576,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8437208745771,54.6246701555577,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8461180307842,54.6250233500251,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8479350256216,54.6247107449167,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8489670077311,54.6237347313665,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8499786939935,54.62390927708,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8517074554652,54.624926407115,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8538829189116,54.6254528685475,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8565049207625,54.6246541762055,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.856806465882,54.6226608248804,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8552667519066,54.6204995675104,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8562944363996,54.619831369487,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8615840339619,54.6212994557538,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8622778270384,54.6220792472022,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8633059674579,54.6226708987623,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8667424896786,54.6233796831763,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8673433937472,54.6241546831333,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8686137952671,54.6252275367422,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8707832357407,54.625517395837,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8732019478865,54.6259718552385,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8747773018085,54.6248784585705,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8758801313579,54.6231247430732,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8789358016239,54.6221967016972,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8790303996493,54.6214844737056,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8768435291076,54.620650005488,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8758111068333,54.6196859027614,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8768995644223,54.6181765452718,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8757433368473,54.616918699895,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8730773573754,54.6151950967429,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8686166068564,54.614138650771,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8672119843206,54.6134331391163,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.8678920311769,54.6125245393984,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
-63.869252547632,54.612085902114,0.502880816649,8.82743384756,5,4,50 02 0100 000,Région administrative,09,Côte-Nord,BDGA5M,V2017-06
