,x,y,z,anatomy
5877,-0.1451875,-0.4427725,-0.02796929,Head
5878,-0.1494057,-0.4294573,-0.02747678,Head
5879,-0.1526811,-0.4181292,-0.03493956,Head
5880,-0.15205610000000006,-0.419913,-0.04192134,Head
5881,-0.1530976,-0.4170525,-0.02806326,Head
5882,-0.1551422,-0.4085027,-0.03711952,Head
5883,-0.1542339,-0.4111128,-0.04375763,Head
5884,-0.15119549999999998,-0.4212712000000001,-0.04810673,Head
5885,-0.14832160000000005,-0.4319516,-0.04699755,Head
5886,-0.153161,-0.4130393,-0.04943439,Head
5887,-0.1515836,-0.4143738,-0.05328324,Head
5888,-0.1498029,-0.4222412,-0.05250344,Head
5889,-0.1470874,-0.4326952,-0.05166806,Head
5890,-0.1446353,-0.4443545999999999,-0.04645702,Head
5891,-0.1435381,-0.4449384,-0.05113732,Head
5892,-0.13925610000000002,-0.4580888,-0.05172464,Head
5893,-0.1402322,-0.4577063,-0.04719536,Head
5894,-0.0749408,-0.6122469,-0.1130935,Head
5895,-0.0829347,-0.5897089,-0.09906051,Head
5896,-0.08337434,-0.5894001999999999,-0.1025132,Head
5897,-0.0745387,-0.6125408,-0.1096363,Head
5898,-0.07362007,-0.612629,-0.1051422,Head
5899,-0.0818385,-0.5902098000000001,-0.09473865,Head
5900,-0.08944869999999999,-0.5707651999999999,-0.08446699,Head
5901,-0.09086010000000001,-0.569551,-0.08862889,Head
5902,-0.09143678,-0.5689808000000001,-0.09210359,Head
5903,-0.08309813,-0.5891221999999999,-0.1052715,Head
5904,-0.0747368,-0.6117414000000001,-0.11575230000000003,Head
5905,-0.09115362,-0.5687466,-0.0949991,Head
5906,-0.08998549,-0.5685468000000001,-0.09740484,Head
5907,-0.08204685,-0.5887131999999999,-0.1075101,Head
5908,-0.07383712,-0.6110188,-0.1178512,Head
5909,-0.06648549,-0.6355424,-0.1251272,Head
5910,-0.06663185,-0.6362821,-0.1225105,Head
5911,-0.06566533,-0.6345763000000001,-0.1271249,Head
5912,-0.057840499999999996,-0.6583638,-0.1343664,Head
5913,-0.05876005,-0.6593395000000001,-0.1324062,Head
5914,-0.05894311,-0.6601576,-0.12973410000000002,Head
5915,-0.06622892,-0.6366514,-0.11901,Head
5916,-0.05856221,-0.6605488,-0.1261198,Head
5917,-0.05778987,-0.6602435000000001,-0.1213329,Head
5918,-0.06540126,-0.6365063,-0.1143608,Head
5919,-0.06320999,-0.6022629,-0.04171619,Head
5920,-0.05444273,-0.613351,-0.04068276,Head
5921,-0.06612032,-0.5998124,-0.03767814,Head
5922,-0.05186778,-0.6155651,-0.04502537,Head
5923,-0.04067639,-0.6273521,-0.04788541,Head
5924,-0.04286055,-0.6252941,-0.04336438,Head
5925,-0.04543841,-0.6236392,-0.03869177,Head
5926,-0.05761169,-0.6110946,-0.03612055,Head
5927,-0.06979871,-0.5968063,-0.03329872,Head
5928,-0.0775263,-0.5853691999999999,-0.0348787,Head
5929,-0.07430886,-0.5882151999999999,-0.03870537,Head
5930,-0.08157921,-0.5815774,-0.03067635,Head
5931,-0.09253295,-0.5661778000000001,-0.02901731,Head
5932,-0.08829366,-0.5706715,-0.0331383,Head
5933,-0.08486468,-0.5739086999999999,-0.0368959,Head
5934,-0.07201575,-0.5902633,-0.04259551,Head
5935,-0.06118743,-0.6043689999999999,-0.04593369,Head
5936,-0.08226471,-0.5761231,-0.0407059,Head
5937,-0.08051251,-0.5775493,-0.04499993,Head
5938,-0.07073589,-0.5916576,-0.04703265,Head
5939,-0.0603485,-0.6061267,-0.05079134,Head
5940,-0.04995995,-0.6181914000000001,-0.04981756,Head
5941,-0.04949677,-0.6208344,-0.05537875,Head
5942,-0.03742421,-0.6367406,-0.06051388,Head
5943,-0.03889129,-0.6304854,-0.05301028,Head
5944,-0.04379131,-0.697436,-0.1139065,Head
5945,-0.03918461,-0.7173586,-0.1203475,Head
5946,-0.03825509,-0.7143688,-0.1144942,Head
5947,-0.04482683,-0.7003103,-0.1203696,Head
5948,-0.04562525,-0.7020390999999999,-0.1262145,Head
5949,-0.03989669,-0.7191681999999999,-0.1258482,Head
5950,-0.03362041,-0.7331653,-0.1247599,Head
5951,-0.03300805,-0.7313138000000001,-0.1196326,Head
5952,-0.03220454,-0.7282757,-0.1143586,Head
5953,-0.03707708,-0.7099361,-0.1084391,Head
5954,-0.04246154,-0.6932986,-0.10706680000000003,Head
5955,-0.03120482,-0.7236699000000001,-0.1089998,Head
5956,-0.03000383,-0.7171149,-0.1036178,Head
5957,-0.03561953,-0.7037984,-0.102333,Head
5958,-0.04078038,-0.6877803000000001,-0.1000921,Head
5959,-0.04789915,-0.6744109,-0.1044147,Head
5960,-0.04936585,-0.6780628000000001,-0.1119339,Head
5961,-0.046037,-0.6697379,-0.09666131,Head
5962,-0.05194002,-0.6503488000000001,-0.09180708,Head
5963,-0.05393085,-0.6539268,-0.1000147,Head
5964,-0.05553135,-0.6568341999999999,-0.1079151,Head
5965,-0.05050731,-0.6806783000000001,-0.1189007,Head
5966,-0.05679864,-0.6589725000000001,-0.1151429,Head
5967,-0.05139376,-0.6822427,-0.1249968,Head
5968,-0.07716862,-0.510135,-0.2560725,Head
5969,-0.06864589,-0.5308015,-0.27535790000000004,Head
5970,-0.07791717,-0.5143607,-0.2533926,Head
5971,-0.06795793,-0.5271631999999999,-0.2778922,Head
5972,-0.05982123,-0.5450163,-0.29883350000000003,Head
5973,-0.06052323,-0.5483404000000001,-0.2963325,Head
5974,-0.06092826,-0.551218,-0.2939125,Head
5975,-0.06905027,-0.5340673,-0.2730262,Head
5976,-0.07836413,-0.5182202,-0.2510096,Head
5977,-0.08774662,-0.499072,-0.2312431,Head
5978,-0.08685741,-0.4941304,-0.2341625,Head
5979,-0.08830373,-0.5035936,-0.2286726,Head
5980,-0.09830292,-0.4905036,-0.2060053,Head
5981,-0.09754384,-0.4853814,-0.2089368,Head
5982,-0.09642841,-0.4797544,-0.2121983,Head
5983,-0.08546775,-0.4889747999999999,-0.2375684,Head
5984,-0.07599742,-0.5057341,-0.2591359,Head
5985,-0.09473979,-0.473817,-0.2160236,Head
5986,-0.0834093,-0.4838938,-0.2415025,Head
5987,-0.0742825,-0.5013872,-0.2626362,Head
5988,-0.06690603,-0.5233049,-0.2806886,Head
5989,-0.06540989,-0.5193932,-0.2837987,Head
5990,-0.05732058,-0.5375094,-0.3042061,Head
5991,-0.05877083,-0.541365,-0.3014478,Head
5992,-0.01998651,-0.6454310000000001,-0.3602581,Head
5993,-0.01037822,-0.6488857,-0.3675723,Head
5994,-0.01018787,-0.6505858,-0.3629731,Head
5995,-0.02034555,-0.6438702,-0.3647026,Head
5996,-0.02039509,-0.641112,-0.3691101,Head
5997,-0.01040627,-0.6459891999999999,-0.3721219,Head
5998,-0.009838402,-0.6511489,-0.3585243,Head
5999,-0.01932136,-0.6458954,-0.35599200000000003,Head
6000,-0.009333034,-0.6506341999999999,-0.354426,Head
6001,-0.01835351,-0.6453644000000001,-0.35211950000000003,Head
6002,-0.02809345,-0.6372247,-0.3512708,Head
6003,-0.02900669,-0.6368479,-0.3552535,Head
6004,-0.02674888,-0.6367216,-0.3477311,Head
6005,-0.03420658,-0.6248108,-0.3408528,Head
6006,-0.03579921,-0.6252006,-0.3439853,Head
6007,-0.03685918,-0.6248425,-0.3475994,Head
6008,-0.02949106,-0.6354455,-0.35944940000000003,Head
6009,-0.03740386,-0.623562,-0.35146009999999994,Head
6010,-0.03745057,-0.6211850999999999,-0.3553321,Head
6011,-0.02954901,-0.6328719,-0.3636289,Head
6012,-0.1052184,-0.5380749,-0.07528869,Head
6013,-0.09775805,-0.5534621,-0.07968763,Head
6014,-0.1040552,-0.5401019,-0.07165539,Head
6015,-0.09863251,-0.552227,-0.08319853,Head
6016,-0.09584285,-0.5558113,-0.07564405,Head
6017,-0.1015825,-0.5438316,-0.06767681,Head
6018,-0.1101782,-0.5281305000000001,-0.06395087,Head
6019,-0.1114515,-0.5254601999999999,-0.06786476,Head
6020,-0.1072294,-0.5333093000000001,-0.05997228,Head
6021,-0.1164052,-0.5158148,-0.05668357,Head
6022,-0.1175515,-0.5130497,-0.06098462,Head
6023,-0.1116377,-0.5240391,-0.07131562,Head
6024,-0.1052615,-0.5370589,-0.07852187,Head
6025,-0.117778,-0.5115019000000001,-0.06476577,Head
6026,-0.1169975,-0.51074,-0.06793125,Head
6027,-0.1107441,-0.5233638,-0.07424431,Head
6028,-0.1042283,-0.5365827,-0.0812917,Head
6029,-0.09848744,-0.5516769,-0.08624947,Head
6030,-0.09734401,-0.5514068,-0.08883862,Head
6031,-0.1385789,-0.4078128,-0.1050366,Head
6032,-0.1297818,-0.4127197,-0.1279794,Head
6033,-0.1332854,-0.4208853,-0.1187711,Head
6034,-0.1348198,-0.399342,-0.11638519999999998,Head
6035,-0.1242301,-0.4252067,-0.1417511,Head
6036,-0.1274292,-0.4330266,-0.1345829,Head
6037,-0.13603320000000002,-0.4277557,-0.1104153,Head
6038,-0.14157460000000002,-0.4145155,-0.09456462,Head
6039,-0.1299277,-0.4398961,-0.1280881,Head
6040,-0.1320193,-0.4458932,-0.1218993,Head
6041,-0.13827060000000002,-0.4335743,-0.1030499,Head
6042,-0.14387429999999998,-0.4201445,-0.08594893,Head
6043,-0.1468418,-0.3995025,-0.08213151,Head
6044,-0.1435193,-0.3931668,-0.09464998,Head
6045,-0.1491749,-0.4051234,-0.07225572,Head
6046,-0.1395428,-0.3844627,-0.1076304,Head
6047,-0.03677893,-0.7040232,-0.14141220000000002,Head
6048,-0.04821427,-0.6811142,-0.1398818,Head
6049,-0.04513321,-0.6812604,-0.140295,Head
6050,-0.04097561,-0.702603,-0.1413521,Head
6051,-0.0441839,-0.701819,-0.1403083,Head
6052,-0.05067166,-0.6813596,-0.13861089999999998,Head
6053,-0.05601193,-0.6574998000000001,-0.1358451,Head
6054,-0.05367804,-0.6569351999999999,-0.1366167,Head
6055,-0.04195755,-0.6818474,-0.1397342,Head
6056,-0.03213675,-0.7056452,-0.14049070000000002,Head
6057,-0.05124253,-0.6568574,-0.1364556,Head
6058,-0.0491091,-0.6574543,-0.1351363,Head
6059,-0.03921632,-0.6829244000000001,-0.1380826,Head
6060,-0.02816165,-0.7071786,-0.13856729999999998,Head
6061,-0.0219402,-0.7266315,-0.13951989999999995,Head
6062,-0.02904441,-0.7235965999999999,-0.14057070000000002,Head
6063,-0.01584164,-0.7283189,-0.1375752,Head
6064,-0.01387011,-0.7426302,-0.13732479999999994,Head
6065,-0.02306353,-0.7384658000000001,-0.1383657,Head
6066,-0.03461773,-0.7201981,-0.14073,Head
6067,-0.02993885,-0.7331377,-0.13874979999999998,Head
6068,-0.03422011,-0.727849,-0.1386083,Head
6069,-0.0384023,-0.7179972,-0.1399085,Head
6070,-0.04871057,-0.5918441,-0.3235205,Head
6071,-0.0420832,-0.6098868000000001,-0.3337598,Head
6072,-0.04771984,-0.5925253,-0.3208086,Head
6073,-0.04315476,-0.6094206999999999,-0.3369362,Head
6074,-0.04041407,-0.609737,-0.3310764,Head
6075,-0.04609672,-0.5927066,-0.31858109999999995,Head
6076,-0.05348352,-0.5743583000000001,-0.3053455,Head
6077,-0.05434374,-0.5733738,-0.3076089,Head
6078,-0.05197995,-0.5749254,-0.3035461,Head
6079,-0.05878916,-0.5576744,-0.28602,Head
6080,-0.06014866,-0.5566998000000001,-0.28746120000000003,Head
6081,-0.060871400000000006,-0.555337,-0.28934740000000003,Head
6082,-0.05466814,-0.5718725,-0.31016900000000003,Head
6083,-0.04914552,-0.5905233,-0.3265175,Head
6084,-0.06108779,-0.55353,-0.291541,Head
6085,-0.05456424,-0.5697553000000001,-0.3128586,Head
6086,-0.04910124,-0.5884235999999999,-0.3296003,Head
6087,-0.04367305,-0.6081706,-0.340382,Head
6088,-0.04368234,-0.6059679,-0.3438737,Head
6089,-0.14956660000000002,-0.4318878,-0.01729903,Head
6090,-0.1530123,-0.4231184,-0.01012653,Head
6091,-0.1533249,-0.4199827999999999,-0.01649475,Head
6092,-0.14898470000000005,-0.4357685000000001,-0.01187694,Head
6093,-0.1474036,-0.4426767,-0.005773682,Head
6094,-0.1516763,-0.429073,-0.002651207,Head
6095,-0.1533328,-0.4178155,-0.02219433,Head
6096,-0.1496086,-0.4299329000000001,-0.02221408,Head
6097,-0.1453877,-0.4431124,-0.02306181,Head
6098,-0.14537650000000002,-0.4449107,-0.01861045,Head
6099,-0.1447487,-0.4489838,-0.01393837,Head
6100,-0.143099,-0.45623,-0.009053819,Head
6101,-0.01979255,-0.6439185000000001,-0.05037715,Head
6102,-0.0317408,-0.6349509,-0.0451948,Head
6103,-0.03002999,-0.6368541,-0.04954882,Head
6104,-0.02096785,-0.6421145,-0.04631762,Head
6105,-0.02228524,-0.6409534,-0.04180399,Head
6106,-0.03369909,-0.6336374,-0.04056235,Head
6107,-0.02853948,-0.6400062,-0.05427504,Head
6108,-0.01872617,-0.6469191,-0.05448106,Head
6109,-0.02683479,-0.6455203,-0.0596681,Head
6110,-0.01763376,-0.6517838,-0.05903885,Head
6111,-0.009273042,-0.6513894,-0.0544976,Head
6112,-0.009828039,-0.6483926999999999,-0.05073196,Head
6113,-0.00874005,-0.6560615,-0.05861599,Head
6114,-0.01042612,-0.6465781,-0.04687643,Head
6115,-0.01108837,-0.645452,-0.04248837,Head
6116,-0.1189895,-0.4779588,-0.1515133,Head
6117,-0.12652919999999998,-0.4627687,-0.1351922,Head
6118,-0.1180518,-0.4737168,-0.1561692,Head
6119,-0.1277507,-0.4671419,-0.1296081,Head
6120,-0.1353471,-0.4554925,-0.1097544,Head
6121,-0.1339974,-0.4510956,-0.1156495,Head
6122,-0.1247753,-0.4575815,-0.1408377,Head
6123,-0.1166602,-0.4686891,-0.1608691,Head
6124,-0.1087785,-0.4840527,-0.17930839999999998,Head
6125,-0.1093679,-0.4880920999999999,-0.1757588,Head
6126,-0.10779560000000002,-0.479266,-0.1829979,Head
6127,-0.09892248,-0.4949268,-0.2031698,Head
6128,-0.09919024,-0.4986583,-0.2005879,Head
6129,-0.1092645,-0.4913811,-0.1726751,Head
6130,-0.11907539999999997,-0.4814,-0.147392,Head
6131,-0.09889399,-0.5017055,-0.1984175,Head
6132,-0.09782142,-0.504047,-0.1968934,Head
6133,-0.1081692,-0.4939116,-0.1704644,Head
6134,-0.1179116,-0.4840575,-0.1443981,Head
6135,-0.1279604,-0.4706717000000001,-0.1246421,Head
6136,-0.126679,-0.4734129,-0.1210135,Head
6137,-0.1341018,-0.4618923,-0.100903,Head
6138,-0.13555350000000002,-0.4590729,-0.1046297,Head
6139,-0.0924013,-0.5581448,-0.05954751,Head
6140,-0.08407266,-0.5730050999999999,-0.06353110000000001,Head
6141,-0.08621269,-0.5680723000000001,-0.05679524,Head
6142,-0.08891337,-0.5653619000000001,-0.06665323,Head
6143,-0.0842768,-0.576398,-0.07464072,Head
6144,-0.08067564,-0.5815140999999999,-0.07074276,Head
6145,-0.07740618,-0.5866598000000001,-0.0684809,Head
6146,-0.07832406,-0.5829191,-0.06280649,Head
6147,-0.07907487,-0.5798446999999999,-0.05619255,Head
6148,-0.08785863,-0.5654637,-0.05080730000000001,Head
6149,-0.09530485,-0.5534728,-0.05320828,Head
6150,-0.07962679,-0.5784223000000001,-0.05020959,Head
6151,-0.08953194,-0.5639239,-0.04559043,Head
6152,-0.09792882,-0.5504568,-0.04761633,Head
6153,-0.1020167,-0.5422557,-0.05632734,Head
6154,-0.09761123,-0.5499552,-0.06340777,Head
6155,-0.10583789999999997,-0.5368235,-0.04988978,Head
6156,-0.09286569,-0.5597043,-0.07099506,Head
6157,-0.08722771,-0.5729312,-0.07950987,Head
6158,-0.06251483,-0.6088548,-0.0635352,Head
6159,-0.05125578,-0.6230986999999999,-0.06202835,Head
6160,-0.06098899,-0.6075318000000001,-0.05674983,Head
6161,-0.054042599999999996,-0.6253119,-0.06942958,Head
6162,-0.04648177,-0.6420949,-0.07570163,Head
6163,-0.04274615,-0.6386569000000001,-0.06807608,Head
6164,-0.07055812,-0.5925424,-0.05250034,Head
6165,-0.07101725,-0.5935689000000001,-0.05878104,Head
6166,-0.07164807,-0.5953889,-0.0656572,Head
6167,-0.06433193,-0.6103659,-0.07087351,Head
6168,-0.07290907,-0.5963626999999999,-0.07236937,Head
6169,-0.06635657,-0.6116116,-0.07839423,Head
6170,-0.05666286,-0.6278017,-0.07724568,Head
6171,-0.05904005,-0.6302901999999999,-0.08529577,Head
6172,-0.04950169,-0.6461985,-0.08365734,Head
6173,-0.03601599,-0.6735691,-0.08668128,Head
6174,-0.02896171,-0.6798849,-0.0852102,Head
6175,-0.03257985,-0.6675196999999999,-0.08068337,Head
6176,-0.03166722,-0.6871965999999999,-0.09056934,Head
6177,-0.02696591,-0.6986315,-0.09302508,Head
6178,-0.02509508,-0.6899393,-0.08792488,Head
6179,-0.02340492,-0.6839151,-0.0840326,Head
6180,-0.02533221,-0.6755349,-0.08083811,Head
6181,-0.02805552,-0.6642077,-0.07576103,Head
6182,-0.03684775,-0.6536204999999999,-0.07463321,Head
6183,-0.04071353,-0.6583579,-0.08158879,Head
6184,-0.03160575,-0.6517147,-0.06911471,Head
6185,-0.04370921,-0.6640585999999999,-0.08899209,Head
6186,-0.03869068,-0.6807632,-0.09322388,Head
6187,-0.03385137,-0.6956931,-0.09632668,Head
6188,-0.02859651,-0.7082295,-0.09827445,Head
6189,-0.07055263,-0.6123165,-0.09275763,Head
6190,-0.06427339,-0.6357027,-0.1082981,Head
6191,-0.06284045,-0.6343354999999999,-0.1011886,Head
6192,-0.07227451,-0.6125172,-0.09937269,Head
6193,-0.06109763,-0.6324998000000001,-0.09339896,Head
6194,-0.06850506,-0.6121383,-0.08572688,Head
6195,-0.07525875,-0.5948507,-0.07815808,Head
6196,-0.07792732,-0.5925267,-0.08362526,Head
6197,-0.08014496,-0.5910645,-0.08937284,Head
6198,-0.01716925,-0.7455494,-0.1139536,Head
6199,-0.008943833,-0.75269,-0.11823980000000002,Head
6200,-0.008717997,-0.7495018,-0.1137876,Head
6201,-0.01761094,-0.7486970000000001,-0.1185486,Head
6202,-0.01794558,-0.7506430000000001,-0.1230607,Head
6203,-0.009114712,-0.7546706,-0.1225643,Head
6204,-0.008444184,-0.7446642,-0.1091127,Head
6205,-0.01663118,-0.7407496,-0.1092133,Head
6206,-0.008129375999999999,-0.7377352,-0.1041202,Head
6207,-0.01600738,-0.7338473000000001,-0.1042655,Head
6208,-0.02430379,-0.7338462,-0.1092167,Head
6209,-0.02508701,-0.7385716,-0.1141612,Head
6210,-0.02338266,-0.7270525,-0.10418,Head
6211,-0.02572459,-0.7416658,-0.1190229,Head
6212,-0.02620876,-0.7435656999999999,-0.1238116,Head
6213,-0.01519753,-0.6684033,-0.07033623,Head
6214,-0.008207985,-0.662903,-0.06352976,Head
6215,-0.01638034,-0.6591796999999999,-0.06446002,Head
6216,-0.007734771999999998,-0.6715691,-0.06903491,Head
6217,-0.02448144,-0.6545091,-0.06602266,Head
6218,-0.02211626,-0.6652259,-0.07244512,Head
6219,-0.0203761,-0.6759236,-0.07804188,Head
6220,-0.01431695,-0.6787506999999999,-0.07625913,Head
6221,-0.01958867,-0.6865134,-0.08325801,Head
6222,-0.01389293,-0.6899326,-0.08215502,Head
6223,-0.007378338000000002,-0.6817156999999999,-0.07492745,Head
6224,-0.007196608,-0.6929986,-0.08100335,Head
6225,-0.01463317,-0.7133427,-0.09359699,Head
6226,-0.0072475080000000015,-0.7050732,-0.08705857,Head
6227,-0.01407982,-0.7016597,-0.08795019,Head
6228,-0.007464376,-0.7171084,-0.09299513,Head
6229,-0.02008172,-0.6969063,-0.08853859,Head
6230,-0.02121079,-0.7072653,-0.09382064,Head
6231,-0.02233138,-0.7177531,-0.09904119,Head
6232,-0.01530854,-0.7243918,-0.09904776,Head
6233,-0.007780553000000002,-0.7282729,-0.09871501,Head
6234,-0.1034075,-0.5458974,-0.03840959,Head
6235,-0.1136045,-0.5298930000000001,-0.035332800000000004,Head
6236,-0.1113134,-0.5320286,-0.03937189,Head
6237,-0.1065721,-0.5426983,-0.03438077,Head
6238,-0.1103423,-0.5377151,-0.03010278,Head
6239,-0.1164837,-0.5257278000000001,-0.03129116,Head
6240,-0.1088306,-0.5338765999999999,-0.04423109,Head
6241,-0.100578,-0.5482077,-0.04275244,Head
6242,-0.0917541,-0.5621971,-0.041167800000000004,Head
6243,-0.09457773,-0.5598301,-0.03719079,Head
6244,-0.0980554,-0.5563695,-0.0333108,Head
6245,-0.1022397,-0.5513778,-0.02908547,Head
6246,-0.1297697,-0.4853999,-0.04920003,Head
6247,-0.1238444,-0.4983321,-0.05900741,Head
6248,-0.1237381,-0.49951,-0.05470613,Head
6249,-0.1297,-0.4848142,-0.05405494,Head
6250,-0.1289153,-0.4844682,-0.05807167,Head
6251,-0.1230941,-0.4977007000000001,-0.06258732,Head
6252,-0.1230143,-0.501422,-0.04996303,Head
6253,-0.12948610000000002,-0.4861899,-0.04401448,Head
6254,-0.135301,-0.4713564,-0.03906319,Head
6255,-0.13540429999999998,-0.4712782,-0.04463701,Head
6256,-0.1352082,-0.4712326,-0.04992279,Head
6257,-0.1343422,-0.4712648,-0.05424343,Head
6258,-0.07882689,-0.587974,-0.02145142,Head
6259,-0.06939281,-0.5987568,-0.01482028,Head
6260,-0.08362955,-0.5811079,-0.01297957,Head
6261,-0.0652995,-0.6044444999999999,-0.02375952,Head
6262,-0.05160788,-0.6187964,-0.02601681,Head
6263,-0.05489716,-0.6141576999999999,-0.01679695,Head
6264,-0.05812125,-0.6070722,-0.004840782,Head
6265,-0.07336867,-0.590625,-0.003269382,Head
6266,-0.08825979,-0.571902,-0.002117338,Head
6267,-0.09693708,-0.5622609000000001,-0.01154515,Head
6268,-0.09160466,-0.5703679,-0.01941837,Head
6269,-0.1020558,-0.5520049,-0.00160259,Head
6270,-0.114018,-0.5320206999999999,-0.002008677,Head
6271,-0.1086451,-0.5432511999999999,-0.01090261,Head
6272,-0.1030474,-0.5525939000000001,-0.01816859,Head
6273,-0.08637869,-0.5766918000000001,-0.02565917,Head
6274,-0.07412542,-0.5930335,-0.02805714,Head
6275,-0.0975638,-0.560194,-0.02411711,Head
6276,-0.06130154,-0.6083414,-0.03066954,Head
6277,-0.04840457,-0.6217151,-0.03311217,Head
6278,-0.02538279,-0.6381462,-0.029323000000000002,Head
6279,-0.01183587,-0.6445207,-0.03712514,Head
6280,-0.01263875,-0.6430471999999999,-0.03021526,Head
6281,-0.02377784,-0.6398814,-0.03633775,Head
6282,-0.01346717,-0.6402943,-0.02118728,Head
6283,-0.02703719,-0.6349956999999999,-0.02016384,Head
6284,-0.01429127,-0.635525,-0.009469748,Head
6285,-0.02867816,-0.6296779,-0.008264396,Head
6286,-0.0408129,-0.6262604,-0.01863927,Head
6287,-0.0383374,-0.6300464,-0.02789741,Head
6288,-0.04325628,-0.6201416999999999,-0.006613597,Head
6289,-0.03593204,-0.6322539,-0.03500083,Head
6290,-0.15544539999999998,-0.402894,-0.04881424,Head
6291,-0.1533108,-0.4080316,-0.05410314,Head
6292,-0.1541491,-0.4062589,-0.05206366,Head
6293,-0.1546544,-0.403653,-0.05216955,Head
6294,-0.15290479999999998,-0.4084117,-0.05723149,Head
6295,-0.1516771,-0.4134017,-0.05779931,Head
6296,-0.1494824,-0.4167395,-0.05828359,Head
6297,-0.15116459999999998,-0.4110809,-0.05541138,Head
6298,-0.15215109999999998,-0.4087931,-0.05416637,Head
6299,-0.1541223,-0.4079817,-0.05063039,Head
6300,-0.1553344,-0.4054102000000001,-0.04603277,Head
6301,-0.1523285,-0.4098909000000001,-0.05364727,Head
6302,-0.15631289999999998,-0.4022197,-0.04059815,Head
6303,-0.1564134,-0.3987742,-0.04511295,Head
6304,-0.15566370000000002,-0.3976601,-0.05040139,Head
6305,-0.1537063,-0.4011916,-0.05743951,Head
6306,-0.06825997,-0.4937207,-0.2709961,Head
6307,-0.06338916,-0.5155945,-0.2872745,Head
6308,-0.07190279,-0.4973236,-0.26662709999999995,Head
6309,-0.06028342,-0.5121684,-0.2911278,Head
6310,-0.05258806,-0.5299364000000001,-0.3103654000000001,Head
6311,-0.05541904,-0.5335721999999999,-0.307139,Head
6312,-0.08051372,-0.4791766,-0.2460065,Head
6313,-0.07617323,-0.4750321,-0.2507992,Head
6314,-0.06978006,-0.4716694,-0.2555996,Head
6315,-0.06275572,-0.4907561,-0.2756311,Head
6316,-0.06072641,-0.4688967000000001,-0.2605265,Head
6317,-0.05479169999999999,-0.4885468,-0.280472,Head
6318,-0.05553224,-0.5093747000000001,-0.2953705,Head
6319,-0.04857519999999999,-0.5075048,-0.2999762,Head
6320,-0.04222533,-0.5251099,-0.3181651,Head
6321,-0.04834953,-0.5269853,-0.3140043,Head
6322,-0.1648241,-0.3574732,0.059378,Head
6323,-0.1699726,-0.3443568,0.04980022,Head
6324,-0.16773729999999998,-0.3583911,0.04882523,Head
6325,-0.1674432,-0.3413107,0.06067442,Head
6326,-0.1706886,-0.32418270000000005,0.06029101,Head
6327,-0.1726076,-0.3298325,0.04913374,Head
6328,-0.16567379999999998,-0.371738,0.04621077,Head
6329,-0.1625003,-0.3727903,0.05651227,Head
6330,-0.1635544,-0.3841558,0.04195897,Head
6331,-0.160141,-0.3872466,0.05214947,Head
6332,-0.15756070000000005,-0.3752836,0.06851023,Head
6333,-0.1601739,-0.3576708,0.07186039,Head
6334,-0.154911,-0.3920936,0.06383553,Head
6335,-0.1472641,-0.3995906,0.0768272,Head
6336,-0.1502566,-0.379979,0.08225552,Head
6337,-0.15317679999999995,-0.35953090000000004,0.08650172,Head
6338,-0.16316689999999998,-0.339124,0.07375838,Head
6339,-0.15648720000000002,-0.3381675,0.08940028,Head
6340,-0.1606511,-0.315466,0.09064713,Head
6341,-0.16695710000000002,-0.3192573,0.07397752,Head
6342,-0.1888281,-0.2530197,0.003578219,Head
6343,-0.1854531,-0.2749853,0.01559058,Head
6344,-0.188955,-0.253796,0.0205754,Head
6345,-0.1851844,-0.27362470000000005,0.002342179,Head
6346,-0.1845521,-0.2799772,0.02726433,Head
6347,-0.187395,-0.2596576,0.03553892,Head
6348,-0.1923093,-0.2297722,0.02679606,Body
6349,-0.1925708,-0.2302571,0.004378136,Body
6350,-0.1895983,-0.2364196,0.04667919,Body
6351,-0.1901348,-0.2075878,0.06467569999999999,Body
6352,-0.1957475,-0.203851,0.03144526,Body
6353,-0.1962291,-0.2063252,0.003727241,Body
6354,-0.190575,-0.2347886,-0.01639196,Body
6355,-0.1872079,-0.2560818,-0.01331927,Head
6356,-0.1936527,-0.2125114,-0.02081111,Body
6357,-0.1888346,-0.221855,-0.04160615,Body
6358,-0.1868628,-0.2427029,-0.03455458,Body
6359,-0.1843751,-0.26236770000000004,-0.02876989,Head
6360,-0.1838977,-0.27549,-0.01128766,Head
6361,-0.1817448,-0.2801455,-0.02408863,Head
6362,-0.1794981,-0.2880613,0.05363736,Head
6363,-0.1842461,-0.25328490000000004,0.05984491,Head
6364,-0.1839543,-0.2718518,0.04633541,Head
6365,-0.1778385,-0.275372,0.06785997,Head
6366,-0.17280839999999995,-0.2650696,0.08636975,Head
6367,-0.1805592,-0.2379523,0.07903799,Body
6368,-0.1823298,-0.2890058,0.03617021,Head
6369,-0.1792735,-0.30103159999999995,0.04259459,Head
6370,-0.1758703,-0.3150157,0.04682381,Head
6371,-0.1748915,-0.30596890000000004,0.05811728,Head
6372,-0.1719615,-0.2976846,0.07229111,Head
6373,-0.1661319,-0.2910038,0.08993821,Head
6374,-0.1395509,-0.4680768,0.008346963,Head
6375,-0.148598,-0.4396969,0.00636968,Head
6376,-0.1443641,-0.4537147,0.001184866,Head
6377,-0.1436697,-0.4536884,0.01590516,Head
